claim_id,class,subject_type,subject_id,subject_name,predicate,object_type,object_id,object_name,polarity,matrix,process,method,study_type,year,citation_count,weight,n_independent_sources,provenance
A-142-559,A_molecule_contributes_to_descriptor,molecule,142,(E)-2-nonenal,contributes_to,sensory_descriptor,559,paper,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-142-487,A_molecule_contributes_to_descriptor,molecule,142,(E)-2-nonenal,contributes_to,sensory_descriptor,487,stale,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-142-353,A_molecule_contributes_to_descriptor,molecule,142,(E)-2-nonenal,contributes_to,sensory_descriptor,353,tallow,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-175,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,175,butter,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-123,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,123,fresh,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-63,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,63,fruity,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-85,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,85,green,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-4,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,4,mould,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-257,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,257,slightly rancid,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-143-180,A_molecule_contributes_to_descriptor,molecule,143,3-hydroxy-2-butanone (acetoin),contributes_to,sensory_descriptor,180,woody,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-144-623,A_molecule_contributes_to_descriptor,molecule,144,propylcyclohexane (or isopropylcyclohexane),contributes_to,sensory_descriptor,623,boiled meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-144-175,A_molecule_contributes_to_descriptor,molecule,144,propylcyclohexane (or isopropylcyclohexane),contributes_to,sensory_descriptor,175,butter,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-144-364,A_molecule_contributes_to_descriptor,molecule,144,propylcyclohexane (or isopropylcyclohexane),contributes_to,sensory_descriptor,364,sweet,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-145-189,A_molecule_contributes_to_descriptor,molecule,145,acetic acid,contributes_to,sensory_descriptor,189,acetic,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-145-88,A_molecule_contributes_to_descriptor,molecule,145,acetic acid,contributes_to,sensory_descriptor,88,acidic,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-145-603,A_molecule_contributes_to_descriptor,molecule,145,acetic acid,contributes_to,sensory_descriptor,603,vinegar,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-146-308,A_molecule_contributes_to_descriptor,molecule,146,"3,4-dimethylthiophene",contributes_to,sensory_descriptor,308,fried onion,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-147-64,A_molecule_contributes_to_descriptor,molecule,147,4-(methylthio)-1-butanol,contributes_to,sensory_descriptor,64,chives,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-147-557,A_molecule_contributes_to_descriptor,molecule,147,4-(methylthio)-1-butanol,contributes_to,sensory_descriptor,557,garlic,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-147-197,A_molecule_contributes_to_descriptor,molecule,147,4-(methylthio)-1-butanol,contributes_to,sensory_descriptor,197,methional,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-148-308,A_molecule_contributes_to_descriptor,molecule,148,"2,5-dimethylthiophene",contributes_to,sensory_descriptor,308,fried onion,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-149-606,A_molecule_contributes_to_descriptor,molecule,149,2-(2-methyl-3-furylthio)thietane,contributes_to,sensory_descriptor,606,cabbage,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-149-165,A_molecule_contributes_to_descriptor,molecule,149,2-(2-methyl-3-furylthio)thietane,contributes_to,sensory_descriptor,165,meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-149-572,A_molecule_contributes_to_descriptor,molecule,149,2-(2-methyl-3-furylthio)thietane,contributes_to,sensory_descriptor,572,rubber,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-149-250,A_molecule_contributes_to_descriptor,molecule,149,2-(2-methyl-3-furylthio)thietane,contributes_to,sensory_descriptor,250,sulfurous,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-150-346,A_molecule_contributes_to_descriptor,molecule,150,"(E,E)-3,5-octadien-2-one",contributes_to,sensory_descriptor,346,hay,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-150-456,A_molecule_contributes_to_descriptor,molecule,150,"(E,E)-3,5-octadien-2-one",contributes_to,sensory_descriptor,456,oxidized,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-151-109,A_molecule_contributes_to_descriptor,molecule,151,"1,2-dithiane",contributes_to,sensory_descriptor,109,garlic character with slight metallic nuance,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-152-274,A_molecule_contributes_to_descriptor,molecule,152,2-ethylthiophene,contributes_to,sensory_descriptor,274,styrene,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-153-135,A_molecule_contributes_to_descriptor,molecule,153,4-acetyl-2-methylpyrimidine,contributes_to,sensory_descriptor,135,very interesting grilled note,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-154-345,A_molecule_contributes_to_descriptor,molecule,154,thiazole,contributes_to,sensory_descriptor,345,bread,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-154-165,A_molecule_contributes_to_descriptor,molecule,154,thiazole,contributes_to,sensory_descriptor,165,meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-154-498,A_molecule_contributes_to_descriptor,molecule,154,thiazole,contributes_to,sensory_descriptor,498,mocha,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-154-420,A_molecule_contributes_to_descriptor,molecule,154,thiazole,contributes_to,sensory_descriptor,420,nutty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-154-170,A_molecule_contributes_to_descriptor,molecule,154,thiazole,contributes_to,sensory_descriptor,170,pyridine,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-154-89,A_molecule_contributes_to_descriptor,molecule,154,thiazole,contributes_to,sensory_descriptor,89,slightly malty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-155-601,A_molecule_contributes_to_descriptor,molecule,155,dipropyl disulfide (propyldithiopropane),contributes_to,sensory_descriptor,601,diffusive,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-155-521,A_molecule_contributes_to_descriptor,molecule,155,dipropyl disulfide (propyldithiopropane),contributes_to,sensory_descriptor,521,nonlachrymatory,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-155-159,A_molecule_contributes_to_descriptor,molecule,155,dipropyl disulfide (propyldithiopropane),contributes_to,sensory_descriptor,159,of garlic/onion type,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-155-171,A_molecule_contributes_to_descriptor,molecule,155,dipropyl disulfide (propyldithiopropane),contributes_to,sensory_descriptor,171,very penetrating and powerful,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-156-492,A_molecule_contributes_to_descriptor,molecule,156,pyrrolidine,contributes_to,sensory_descriptor,492,penetrating amine,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-156-583,A_molecule_contributes_to_descriptor,molecule,156,pyrrolidine,contributes_to,sensory_descriptor,583,type reminiscent of ammonia and piperidine,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-157-256,A_molecule_contributes_to_descriptor,molecule,157,ethyl nicotinate,contributes_to,sensory_descriptor,256,grain,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-157-469,A_molecule_contributes_to_descriptor,molecule,157,ethyl nicotinate,contributes_to,sensory_descriptor,469,perfumy,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-157-42,A_molecule_contributes_to_descriptor,molecule,157,ethyl nicotinate,contributes_to,sensory_descriptor,42,slightly papery,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-158-477,A_molecule_contributes_to_descriptor,molecule,158,"2-methyl-4,5-dihydrofuran-3-thiol",contributes_to,sensory_descriptor,477,roasted meat,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-159-638,A_molecule_contributes_to_descriptor,molecule,159,(hydroxymethyl)benzene (benzylalcohol),contributes_to,sensory_descriptor,638,almond,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-160-520,A_molecule_contributes_to_descriptor,molecule,160,"(E,Z)-3,5-octadien-2-one",contributes_to,sensory_descriptor,520,fatty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-160-63,A_molecule_contributes_to_descriptor,molecule,160,"(E,Z)-3,5-octadien-2-one",contributes_to,sensory_descriptor,63,fruity,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-160-346,A_molecule_contributes_to_descriptor,molecule,160,"(E,Z)-3,5-octadien-2-one",contributes_to,sensory_descriptor,346,hay,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-160-456,A_molecule_contributes_to_descriptor,molecule,160,"(E,Z)-3,5-octadien-2-one",contributes_to,sensory_descriptor,456,oxidized,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-161-193,A_molecule_contributes_to_descriptor,molecule,161,2-methoxy-3-(1-methylbutyl)pyrazine,contributes_to,sensory_descriptor,193,bell pepper,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-162-483,A_molecule_contributes_to_descriptor,molecule,162,1-(Z)-5-octadien-3-one,contributes_to,sensory_descriptor,483,geranium,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-162-389,A_molecule_contributes_to_descriptor,molecule,162,1-(Z)-5-octadien-3-one,contributes_to,sensory_descriptor,389,metallic,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-163-520,A_molecule_contributes_to_descriptor,molecule,163,4-methylindan,contributes_to,sensory_descriptor,520,fatty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-163-117,A_molecule_contributes_to_descriptor,molecule,163,4-methylindan,contributes_to,sensory_descriptor,117,oily,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-163-424,A_molecule_contributes_to_descriptor,molecule,163,4-methylindan,contributes_to,sensory_descriptor,424,slightly meaty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-164-311,A_molecule_contributes_to_descriptor,molecule,164,bornyl methyl ether,contributes_to,sensory_descriptor,311,earthy,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-164-218,A_molecule_contributes_to_descriptor,molecule,164,bornyl methyl ether,contributes_to,sensory_descriptor,218,musty,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-165-444,A_molecule_contributes_to_descriptor,molecule,165,methylbutyl sulfide (methylthiobutane),contributes_to,sensory_descriptor,444,raw potato,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-166-101,A_molecule_contributes_to_descriptor,molecule,166,2-propionylfuran,contributes_to,sensory_descriptor,101,caramel,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-166-364,A_molecule_contributes_to_descriptor,molecule,166,2-propionylfuran,contributes_to,sensory_descriptor,364,sweet,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-167-85,A_molecule_contributes_to_descriptor,molecule,167,"(Z)-3,7-dimethyl-3,6-octadienal",contributes_to,sensory_descriptor,85,green,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-168-557,A_molecule_contributes_to_descriptor,molecule,168,"4-methyl-1,3-dithiane",contributes_to,sensory_descriptor,557,garlic,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
A-168-38,A_molecule_contributes_to_descriptor,molecule,168,"4-methyl-1,3-dithiane",contributes_to,sensory_descriptor,38,onion,positive,,,,,,,0.0265,1,"derived:molecule_odours(molecule_id,odour_id) x odours(name,odour_category) x molecules(name,inchikey)"
